taxID,sciName,HGNC_Symbol,gene_in_dataset
9606,Homo sapiens,MICOS10,TRUE
9606,Homo sapiens,EHBP1L1,TRUE
9606,Homo sapiens,ZNRD2,TRUE
9606,Homo sapiens,SMARCC1,TRUE
9606,Homo sapiens,PTPRM,TRUE
9606,Homo sapiens,LTA,TRUE
9606,Homo sapiens,VEGFB,TRUE
9606,Homo sapiens,PEAK1,TRUE
9606,Homo sapiens,MST1,TRUE
9606,Homo sapiens,GMPPB,TRUE
9606,Homo sapiens,MOB1B,TRUE
9606,Homo sapiens,ZNF622,TRUE
9606,Homo sapiens,CHD2,TRUE
9606,Homo sapiens,SULT1B1,TRUE
9606,Homo sapiens,NUDT4,TRUE
9606,Homo sapiens,PC,TRUE
9606,Homo sapiens,NMNAT1,TRUE
9606,Homo sapiens,LRFN4,TRUE
9606,Homo sapiens,APOBEC4,TRUE
9606,Homo sapiens,RCE1,TRUE
9606,Homo sapiens,UQCRH,TRUE
9606,Homo sapiens,HES3,TRUE
9606,Homo sapiens,EIF1AX,TRUE
9606,Homo sapiens,SPDYE2B,TRUE
9606,Homo sapiens,PSMD1,TRUE
9606,Homo sapiens,TOMM20,TRUE
9606,Homo sapiens,C1ORF100,TRUE
9606,Homo sapiens,STAT5B,TRUE
9606,Homo sapiens,CNP,TRUE
9606,Homo sapiens,JUP,TRUE
9606,Homo sapiens,HAP1,TRUE
9606,Homo sapiens,EIF1,TRUE
9606,Homo sapiens,TIGD3,TRUE
9606,Homo sapiens,PLK3,TRUE
9606,Homo sapiens,NET1,TRUE
9606,Homo sapiens,PHC3,TRUE
9606,Homo sapiens,GOLIM4,TRUE
9606,Homo sapiens,UBXN2A,TRUE
9606,Homo sapiens,CCS,TRUE
9606,Homo sapiens,NRROS,TRUE
9606,Homo sapiens,FBXO45,TRUE
9606,Homo sapiens,TENT5D,TRUE
9606,Homo sapiens,CD34,TRUE
9606,Homo sapiens,CTSF,TRUE
9606,Homo sapiens,TLR10,TRUE
9606,Homo sapiens,GSTA3,TRUE
9606,Homo sapiens,TRMT10C,TRUE
9606,Homo sapiens,CTU2,TRUE
9606,Homo sapiens,ARL13A,TRUE
9606,Homo sapiens,PRPF8,TRUE
9606,Homo sapiens,DDX23,TRUE
9606,Homo sapiens,ZNHIT2,TRUE
9606,Homo sapiens,SLC16A13,TRUE
9606,Homo sapiens,EXO1,TRUE
9606,Homo sapiens,RALGAPA1,TRUE
9606,Homo sapiens,LIG4,TRUE
9606,Homo sapiens,ABRA,TRUE
9606,Homo sapiens,ATP2A2,TRUE
9606,Homo sapiens,ZWILCH,TRUE
9606,Homo sapiens,RPL4,TRUE
9606,Homo sapiens,SNAPC5,TRUE
9606,Homo sapiens,STARD6,TRUE
9606,Homo sapiens,GOLGA6L2,TRUE
9606,Homo sapiens,BBS1,TRUE
9606,Homo sapiens,DENND4A,TRUE
9606,Homo sapiens,IGDCC3,TRUE
9606,Homo sapiens,ANKRD36C,TRUE
9606,Homo sapiens,MRPL11,TRUE
9606,Homo sapiens,GOLT1A,TRUE
9606,Homo sapiens,AKIRIN1,TRUE
9606,Homo sapiens,MSL2,TRUE
9606,Homo sapiens,SLCO2A1,TRUE
9606,Homo sapiens,SLC29A2,TRUE
9606,Homo sapiens,BRSK2,TRUE
9606,Homo sapiens,TMEM167A,TRUE
9606,Homo sapiens,SH3PXD2B,TRUE
9606,Homo sapiens,LARP7,TRUE
9606,Homo sapiens,FGFBP3,TRUE
9606,Homo sapiens,BRMS1,TRUE
9606,Homo sapiens,RPL15,TRUE
9606,Homo sapiens,SRP72,TRUE
9606,Homo sapiens,CEP135,TRUE
9606,Homo sapiens,BTC,TRUE
9606,Homo sapiens,PDZK1,TRUE
9606,Homo sapiens,PDE12,TRUE
9606,Homo sapiens,GLMN,TRUE
9606,Homo sapiens,YIF1A,TRUE
9606,Homo sapiens,CNIH2,TRUE
9606,Homo sapiens,AMY1B,TRUE
9606,Homo sapiens,NDUFA11,TRUE
9606,Homo sapiens,MICOS13,TRUE
9606,Homo sapiens,C3ORF33,TRUE
9606,Homo sapiens,AMZ1,TRUE
9606,Homo sapiens,FUT1,TRUE
9606,Homo sapiens,DHX36,TRUE
9606,Homo sapiens,OR10AG1,TRUE
9606,Homo sapiens,FBXW8,TRUE
9606,Homo sapiens,ATR,TRUE
9606,Homo sapiens,UBE2C,TRUE
9606,Homo sapiens,VCPIP1,TRUE
9606,Homo sapiens,DES,TRUE
9606,Homo sapiens,RAG2,TRUE
9606,Homo sapiens,TRAF6,TRUE
9606,Homo sapiens,MRPS22,TRUE
9606,Homo sapiens,PACS1,TRUE
9606,Homo sapiens,OR2T1,TRUE
9606,Homo sapiens,PSMD2,TRUE
9606,Homo sapiens,PPM1E,TRUE
9606,Homo sapiens,PARL,TRUE
9606,Homo sapiens,DDIT3,TRUE
9606,Homo sapiens,HIGD2B,TRUE
9606,Homo sapiens,DCTN2,TRUE
9606,Homo sapiens,NPPA,TRUE
9606,Homo sapiens,ZNF408,TRUE
9606,Homo sapiens,CTDSP2,TRUE
9606,Homo sapiens,CKAP5,TRUE
9606,Homo sapiens,ARHGAP1,TRUE
9606,Homo sapiens,MED16,TRUE
9606,Homo sapiens,ATG13,TRUE
9606,Homo sapiens,GAL3ST3,TRUE
9606,Homo sapiens,GOLGA8A,TRUE
9606,Homo sapiens,TP53I11,TRUE
9606,Homo sapiens,DOLK,TRUE
9606,Homo sapiens,CATSPER1,TRUE
9606,Homo sapiens,CCNE2,TRUE
9606,Homo sapiens,GRAMD2A,TRUE
9606,Homo sapiens,ISX,TRUE
9606,Homo sapiens,BANF1,TRUE
9606,Homo sapiens,PTPN2,TRUE
9606,Homo sapiens,EIF1AD,TRUE
9606,Homo sapiens,SMAD2,TRUE
9606,Homo sapiens,EIF3F,TRUE
9606,Homo sapiens,LPL,TRUE
9606,Homo sapiens,CCDC14,TRUE
9606,Homo sapiens,SART1,TRUE
9606,Homo sapiens,PPP2R2D,TRUE
9606,Homo sapiens,LRRC25,TRUE
9606,Homo sapiens,CLCF1,TRUE
9606,Homo sapiens,UBQLN3,TRUE
9606,Homo sapiens,LIPT2,TRUE
9606,Homo sapiens,CABP4,TRUE
9606,Homo sapiens,ALG10B,TRUE
9606,Homo sapiens,DRAP1,TRUE
9606,Homo sapiens,LONRF3,TRUE
9606,Homo sapiens,MRPL48,TRUE
9606,Homo sapiens,FOSL1,TRUE
9606,Homo sapiens,ERCC4,TRUE
9606,Homo sapiens,CCDC85B,TRUE
9606,Homo sapiens,TMEM70,TRUE
9606,Homo sapiens,RPS6KB2,TRUE
9606,Homo sapiens,RMI2,TRUE
9606,Homo sapiens,B3GNTL1,TRUE
9606,Homo sapiens,NR2F1,TRUE
9606,Homo sapiens,AURKAIP1,TRUE
9606,Homo sapiens,TOMM5,TRUE
9606,Homo sapiens,LINC02694,TRUE
9606,Homo sapiens,SLC35E3,TRUE
9606,Homo sapiens,RUVBL1,TRUE
9606,Homo sapiens,SFN,TRUE
9606,Homo sapiens,CTDNEP1,TRUE
9606,Homo sapiens,SWI5,TRUE
9606,Homo sapiens,BAIAP2,TRUE
9606,Homo sapiens,CALCB,TRUE
9606,Homo sapiens,CREG2,TRUE
9606,Homo sapiens,HOXD8,TRUE
9606,Homo sapiens,A2M,TRUE
9606,Homo sapiens,ARL4D,TRUE
9606,Homo sapiens,LRRN1,TRUE
9606,Homo sapiens,UBE2O,TRUE
9606,Homo sapiens,ORAI3,TRUE
9606,Homo sapiens,UNC119B,TRUE
9606,Homo sapiens,PLEKHD1,TRUE
9606,Homo sapiens,B3GALT6,TRUE
9606,Homo sapiens,TPRN,TRUE
9606,Homo sapiens,SLC35A4,TRUE
9606,Homo sapiens,CRYBG2,TRUE
9606,Homo sapiens,CSTF3,TRUE
9606,Homo sapiens,YES1,TRUE
9606,Homo sapiens,CHMP6,TRUE
9606,Homo sapiens,UFSP1,TRUE
9606,Homo sapiens,SPHK1,TRUE
9606,Homo sapiens,BNIP3,TRUE
9606,Homo sapiens,OR4D11,TRUE
9606,Homo sapiens,ATAD5,TRUE
9606,Homo sapiens,RTTN,TRUE
9606,Homo sapiens,ANAPC2,TRUE
9606,Homo sapiens,ZBTB8OS,TRUE
9606,Homo sapiens,FOXR1,TRUE
9606,Homo sapiens,ZSCAN2,TRUE
9606,Homo sapiens,CDC26,TRUE
9606,Homo sapiens,HSD11B2,TRUE
9606,Homo sapiens,RNPEP,TRUE
9606,Homo sapiens,KCMF1,TRUE
9606,Homo sapiens,SPRYD4,TRUE
9606,Homo sapiens,CLK2,TRUE
9606,Homo sapiens,WDR25,TRUE
9606,Homo sapiens,SGF29,TRUE
9606,Homo sapiens,OR4C3,TRUE
9606,Homo sapiens,LMNB2,TRUE
9606,Homo sapiens,RBIS,TRUE
9606,Homo sapiens,CDK5R1,TRUE
9606,Homo sapiens,RUFY1,TRUE
9606,Homo sapiens,BASP1,TRUE
9606,Homo sapiens,METRNL,TRUE
9606,Homo sapiens,WSB2,TRUE
9606,Homo sapiens,GRIN1,TRUE
9606,Homo sapiens,SOX11,TRUE
9606,Homo sapiens,TYMS,TRUE
9606,Homo sapiens,ANKLE2,TRUE
9606,Homo sapiens,THAP4,TRUE
9606,Homo sapiens,NFATC2IP,TRUE
9606,Homo sapiens,FAM89B,TRUE
9606,Homo sapiens,SEC24C,TRUE
9606,Homo sapiens,FMR1NB,TRUE
9606,Homo sapiens,SIX5,TRUE
9606,Homo sapiens,IFNW1,TRUE
9606,Homo sapiens,WDR73,TRUE
9606,Homo sapiens,POLE,TRUE
9606,Homo sapiens,RHOG,TRUE
9606,Homo sapiens,ZBTB34,TRUE
9606,Homo sapiens,FAM9B,TRUE
9606,Homo sapiens,CETN1,TRUE
9606,Homo sapiens,FAM210A,TRUE
9606,Homo sapiens,ULK1,TRUE
9606,Homo sapiens,RPS6KA3,TRUE
9606,Homo sapiens,PUS1,TRUE
9606,Homo sapiens,FZD8,TRUE
9606,Homo sapiens,KCNA2,TRUE
9606,Homo sapiens,TOP3A,TRUE
9606,Homo sapiens,CASKIN2,TRUE
9606,Homo sapiens,TIMM22,TRUE
9606,Homo sapiens,UBE2U,TRUE
9606,Homo sapiens,TGIF1,TRUE
9606,Homo sapiens,CD19,TRUE
9606,Homo sapiens,NR2C2,TRUE
9606,Homo sapiens,ZBED2,TRUE
9606,Homo sapiens,ST8SIA3,TRUE
9606,Homo sapiens,RPRM,TRUE
9606,Homo sapiens,OR2B11,TRUE
9606,Homo sapiens,SLC25A22,TRUE
9606,Homo sapiens,RABEP2,TRUE
9606,Homo sapiens,TBL1XR1,TRUE
9606,Homo sapiens,SAMD12,TRUE
9606,Homo sapiens,CD163,TRUE
9606,Homo sapiens,RPLP2,TRUE
9606,Homo sapiens,HASPIN,TRUE
9606,Homo sapiens,JUN,TRUE
9606,Homo sapiens,ACAD9,TRUE
9606,Homo sapiens,PNPLA2,TRUE
9606,Homo sapiens,MBOAT4,TRUE
9606,Homo sapiens,CD151,TRUE
9606,Homo sapiens,POLR2L,TRUE
9606,Homo sapiens,FAM20C,TRUE
9606,Homo sapiens,FLII,TRUE
9606,Homo sapiens,GRB2,TRUE
9606,Homo sapiens,UBE2N,TRUE
9606,Homo sapiens,ARL6IP6,TRUE
9606,Homo sapiens,ODF3,TRUE
9606,Homo sapiens,BET1L,TRUE
9606,Homo sapiens,RPS27,TRUE
9606,Homo sapiens,RIC8A,TRUE
9606,Homo sapiens,IMP3,TRUE
9606,Homo sapiens,LCN15,TRUE
9606,Homo sapiens,ODF3B,TRUE
9606,Homo sapiens,DMAP1,TRUE
9606,Homo sapiens,IMPDH2,TRUE
9606,Homo sapiens,NDUFAF3,TRUE
9606,Homo sapiens,TSSK6,TRUE
9606,Homo sapiens,PDE4DIP,TRUE
9606,Homo sapiens,DDX10,TRUE
9606,Homo sapiens,NDUFV2,TRUE
9606,Homo sapiens,DALRD3,TRUE
9606,Homo sapiens,PLEC,TRUE
9606,Homo sapiens,SLITRK1,TRUE
9606,Homo sapiens,WDR6,TRUE
9606,Homo sapiens,TMPRSS9,TRUE
9606,Homo sapiens,AQP11,TRUE
9606,Homo sapiens,ZFAND2A,TRUE
9606,Homo sapiens,COX14,TRUE
9606,Homo sapiens,TUBAL3,TRUE
9606,Homo sapiens,KLHL11,TRUE
9606,Homo sapiens,SLC25A20,TRUE
9606,Homo sapiens,CD28,TRUE
9606,Homo sapiens,ERBB4,TRUE
9606,Homo sapiens,OTOS,TRUE
9606,Homo sapiens,ERN1,TRUE
9606,Homo sapiens,SUZ12,TRUE
9606,Homo sapiens,KCTD12,TRUE
9606,Homo sapiens,RPP25,TRUE
9606,Homo sapiens,COX5A,TRUE
9606,Homo sapiens,CPNE7,TRUE
9606,Homo sapiens,GDPD4,TRUE
9606,Homo sapiens,MPI,TRUE
9606,Homo sapiens,TRIM73,TRUE
9606,Homo sapiens,TMEM52,TRUE
9606,Homo sapiens,EFCAB13,TRUE
9606,Homo sapiens,APOLD1,TRUE
9606,Homo sapiens,RFLNA,TRUE
9606,Homo sapiens,EXOSC4,TRUE
9606,Homo sapiens,TAF7,TRUE
9606,Homo sapiens,PFAS,TRUE
9606,Homo sapiens,CYBC1,TRUE
9606,Homo sapiens,GAK,TRUE
9606,Homo sapiens,ZBTB7A,TRUE
9606,Homo sapiens,TUFM,TRUE
9606,Homo sapiens,RMI1,TRUE
9606,Homo sapiens,CTC1,TRUE
9606,Homo sapiens,EIF3K,TRUE
9606,Homo sapiens,EXD1,TRUE
9606,Homo sapiens,AURKB,TRUE
9606,Homo sapiens,RRS1,TRUE
9606,Homo sapiens,RCC2,TRUE
9606,Homo sapiens,DPM3,TRUE
9606,Homo sapiens,CYC1,TRUE
9606,Homo sapiens,FARSA,TRUE
9606,Homo sapiens,SPTY2D1,TRUE
9606,Homo sapiens,SAMD4B,TRUE
9606,Homo sapiens,CALR,TRUE
9606,Homo sapiens,GADD45GIP1,TRUE
9606,Homo sapiens,DAND5,TRUE
9606,Homo sapiens,TMEM151A,TRUE
9606,Homo sapiens,PTPN11,TRUE
9606,Homo sapiens,NSUN7,TRUE
9606,Homo sapiens,CLK3,TRUE
9606,Homo sapiens,GATA2,TRUE
9606,Homo sapiens,ELMOD2,TRUE
9606,Homo sapiens,GPC5,TRUE
9606,Homo sapiens,DNAJB8,TRUE
9606,Homo sapiens,GEMIN4,TRUE
9606,Homo sapiens,FJX1,TRUE
9606,Homo sapiens,KLHL28,TRUE
9606,Homo sapiens,OR9A2,TRUE
9606,Homo sapiens,SHARPIN,TRUE
9606,Homo sapiens,HTR1D,TRUE
9606,Homo sapiens,ALOX15B,TRUE
9606,Homo sapiens,GRM8,TRUE
9606,Homo sapiens,LACC1,TRUE
9606,Homo sapiens,MAF1,TRUE
9606,Homo sapiens,PCED1B,TRUE
9606,Homo sapiens,APOBEC3B,TRUE
9606,Homo sapiens,CDH5,TRUE
9606,Homo sapiens,MRGPRX3,TRUE
9606,Homo sapiens,R3HDM2,TRUE
9606,Homo sapiens,NRXN1,TRUE
9606,Homo sapiens,SEPHS2,TRUE
9606,Homo sapiens,OR10A7,TRUE
9606,Homo sapiens,ZNF784,TRUE
9606,Homo sapiens,BBS10,TRUE
9606,Homo sapiens,PUF60,TRUE
9606,Homo sapiens,PSTK,TRUE
9606,Homo sapiens,ZNF48,TRUE
9606,Homo sapiens,C3ORF80,TRUE
9606,Homo sapiens,TMEM86B,TRUE
9606,Homo sapiens,SEPTIN1,TRUE
9606,Homo sapiens,TRNAU1AP,TRUE
9606,Homo sapiens,EXOC3,TRUE
9606,Homo sapiens,C12ORF40,TRUE
9606,Homo sapiens,TH,TRUE
9606,Homo sapiens,MED14,TRUE
9606,Homo sapiens,RCC1,TRUE
9606,Homo sapiens,MYLPF,TRUE
9606,Homo sapiens,F2,TRUE
9606,Homo sapiens,PRKRA,TRUE
9606,Homo sapiens,ZNRF2,TRUE
9606,Homo sapiens,PNPLA1,TRUE
9606,Homo sapiens,CCDC43,TRUE
9606,Homo sapiens,FZD2,TRUE
9606,Homo sapiens,ZNF609,TRUE
9606,Homo sapiens,PAK2,TRUE
9606,Homo sapiens,MCFD2,TRUE
9606,Homo sapiens,GAS1,TRUE
9606,Homo sapiens,BHLHA15,TRUE
9606,Homo sapiens,TSPYL5,TRUE
9606,Homo sapiens,SSTR2,TRUE
9606,Homo sapiens,PCGF5,TRUE
9606,Homo sapiens,MAB21L1,TRUE
9606,Homo sapiens,CHRM4,TRUE
9606,Homo sapiens,S1PR5,TRUE
9606,Homo sapiens,CLRN3,TRUE
9606,Homo sapiens,GPR157,TRUE
9606,Homo sapiens,PPA1,TRUE
9606,Homo sapiens,PSMG4,TRUE
9606,Homo sapiens,BHLHE22,TRUE
9606,Homo sapiens,ZNF792,TRUE
9606,Homo sapiens,CUEDC1,TRUE
9606,Homo sapiens,SCRIB,TRUE
9606,Homo sapiens,KCTD2,TRUE
9606,Homo sapiens,CMTR2,TRUE
9606,Homo sapiens,FAM83H,TRUE
9606,Homo sapiens,GPR62,TRUE
9606,Homo sapiens,OR52N2,TRUE
9606,Homo sapiens,MRPL14,TRUE
9606,Homo sapiens,AEN,TRUE
9606,Homo sapiens,TRAPPC5,TRUE
9606,Homo sapiens,SLC25A42,TRUE
9606,Homo sapiens,METTL23,TRUE
9606,Homo sapiens,MAPK15,TRUE
9606,Homo sapiens,EHMT1,TRUE
9606,Homo sapiens,F2R,TRUE
9606,Homo sapiens,NPM1,TRUE
9606,Homo sapiens,POLR2A,TRUE
9606,Homo sapiens,SLC25A41,TRUE
9606,Homo sapiens,TMEM102,TRUE
9606,Homo sapiens,OFCC1,TRUE
9606,Homo sapiens,CFAP65,TRUE
9606,Homo sapiens,AATK,TRUE
9606,Homo sapiens,DDN,TRUE
9606,Homo sapiens,SOX2,TRUE
9606,Homo sapiens,ZBTB2,TRUE
9606,Homo sapiens,ACBD4,TRUE
9606,Homo sapiens,FANCB,TRUE
9606,Homo sapiens,SETD2,TRUE
9606,Homo sapiens,MRPS23,TRUE
9606,Homo sapiens,TNFSF15,TRUE
9606,Homo sapiens,ZFP41,TRUE
9606,Homo sapiens,OR2Z1,TRUE
9606,Homo sapiens,MACIR,TRUE
9606,Homo sapiens,COPG1,TRUE
9606,Homo sapiens,LSM10,TRUE
9606,Homo sapiens,SLC35C1,TRUE
9606,Homo sapiens,RNF41,TRUE
9606,Homo sapiens,IBA57,TRUE
9606,Homo sapiens,ADO,TRUE
9606,Homo sapiens,COA4,TRUE
9606,Homo sapiens,PRKAG1,TRUE
9606,Homo sapiens,GINS3,TRUE
9606,Homo sapiens,NEUROG1,TRUE
9606,Homo sapiens,MRPS11,TRUE
9606,Homo sapiens,SNRPE,TRUE
9606,Homo sapiens,USH1G,TRUE
9606,Homo sapiens,IDH2,TRUE
9606,Homo sapiens,GET1,TRUE
9606,Homo sapiens,TMEM30B,TRUE
9606,Homo sapiens,DEXI,TRUE
9606,Homo sapiens,NOP10,TRUE
9606,Homo sapiens,ZNF708,TRUE
9606,Homo sapiens,ERCC6L2,TRUE
9606,Homo sapiens,MRPL41,TRUE
9606,Homo sapiens,ENPP7,TRUE
9606,Homo sapiens,TSEN54,TRUE
9606,Homo sapiens,MRPS16,TRUE
9606,Homo sapiens,RAD51B,TRUE
9606,Homo sapiens,CRYGB,TRUE
9606,Homo sapiens,SHMT2,TRUE
9606,Homo sapiens,HHIPL1,TRUE
9606,Homo sapiens,ATP6AP2,TRUE
9606,Homo sapiens,KCNA4,TRUE
9606,Homo sapiens,FIGN,TRUE
9606,Homo sapiens,B4GALNT4,TRUE
9606,Homo sapiens,AP1S2,TRUE
9606,Homo sapiens,C8ORF33,TRUE
9606,Homo sapiens,MBD3L3,TRUE
9606,Homo sapiens,FBXL6,TRUE
9606,Homo sapiens,KBTBD3,TRUE
9606,Homo sapiens,YBEY,TRUE
9606,Homo sapiens,CACNB4,TRUE
9606,Homo sapiens,NPLOC4,TRUE
9606,Homo sapiens,KCNK4,TRUE
9606,Homo sapiens,TEX19,TRUE
9606,Homo sapiens,EXOC7,TRUE
9606,Homo sapiens,KPNA2,TRUE
9606,Homo sapiens,CEP97,TRUE
9606,Homo sapiens,FES,TRUE
9606,Homo sapiens,GLRX5,TRUE
9606,Homo sapiens,LIMK2,TRUE
9606,Homo sapiens,MFSD5,TRUE
9606,Homo sapiens,CSF1R,TRUE
9606,Homo sapiens,EPHB3,TRUE
9606,Homo sapiens,EPGN,TRUE
9606,Homo sapiens,KRTAP11-1,TRUE
9606,Homo sapiens,TSPAN10,TRUE
9606,Homo sapiens,PLCB1,TRUE
9606,Homo sapiens,SKA2,TRUE
9606,Homo sapiens,NDN,TRUE
9606,Homo sapiens,PPP1R27,TRUE
9606,Homo sapiens,BRICD5,TRUE
9606,Homo sapiens,GALR2,TRUE
9606,Homo sapiens,IGIP,TRUE
9606,Homo sapiens,RGS6,TRUE
9606,Homo sapiens,HOXB4,TRUE
9606,Homo sapiens,PAQR7,TRUE
9606,Homo sapiens,NGRN,TRUE
9606,Homo sapiens,RPS17,TRUE
9606,Homo sapiens,CRIP2,TRUE
9606,Homo sapiens,DDX28,TRUE
9606,Homo sapiens,C16ORF72,TRUE
9606,Homo sapiens,ALG12,TRUE
9606,Homo sapiens,LCK,TRUE
9606,Homo sapiens,RBM10,TRUE
9606,Homo sapiens,GLUD2,TRUE
9606,Homo sapiens,TCHHL1,TRUE
9606,Homo sapiens,RPL35A,TRUE
9606,Homo sapiens,ZNF721,TRUE
9606,Homo sapiens,C11ORF54,TRUE
9606,Homo sapiens,CEP63,TRUE
9606,Homo sapiens,SRPRA,TRUE
9606,Homo sapiens,EWSR1,TRUE
9606,Homo sapiens,ODF3L1,TRUE
9606,Homo sapiens,SOX1,TRUE
9606,Homo sapiens,CNOT10,TRUE
9606,Homo sapiens,MTA1,TRUE
9606,Homo sapiens,ZNF662,TRUE
9606,Homo sapiens,PYCR1,TRUE
9606,Homo sapiens,NAA38,TRUE
9606,Homo sapiens,SLC8A1,TRUE
9606,Homo sapiens,SLC25A10,TRUE
9606,Homo sapiens,CAMK1D,TRUE
9606,Homo sapiens,RGPD6,TRUE
9606,Homo sapiens,WBP2NL,TRUE
9606,Homo sapiens,FREM3,TRUE
9606,Homo sapiens,RABIF,TRUE
9606,Homo sapiens,FANCF,TRUE
9606,Homo sapiens,RUVBL2,TRUE
9606,Homo sapiens,RIMBP3C,TRUE
9606,Homo sapiens,PTTG1IP,TRUE
9606,Homo sapiens,DDX41,TRUE
9606,Homo sapiens,DAZAP2,TRUE
9606,Homo sapiens,ZNF623,TRUE
9606,Homo sapiens,SYNDIG1L,TRUE
9606,Homo sapiens,NPIPA1,TRUE
9606,Homo sapiens,SF3A3,TRUE
9606,Homo sapiens,GTF2H2C,TRUE
9606,Homo sapiens,ASB7,TRUE
9606,Homo sapiens,EP400,TRUE
9606,Homo sapiens,COA5,TRUE
9606,Homo sapiens,UTP11,TRUE
9606,Homo sapiens,PSMG1,TRUE
9606,Homo sapiens,SERHL2,TRUE
9606,Homo sapiens,ZNRF3,TRUE
9606,Homo sapiens,FBXL7,TRUE
9606,Homo sapiens,TANGO2,TRUE
9606,Homo sapiens,H3C13,TRUE
9606,Homo sapiens,MRPL54,TRUE
9606,Homo sapiens,TP53TG3,TRUE
9606,Homo sapiens,HOATZ,TRUE
9606,Homo sapiens,NDUFB1,TRUE
9606,Homo sapiens,KLHL25,TRUE
9606,Homo sapiens,TRMT12,TRUE
9606,Homo sapiens,ALYREF,TRUE
9606,Homo sapiens,NOG,TRUE
9606,Homo sapiens,UPP1,TRUE
9606,Homo sapiens,TRIM52,TRUE
9606,Homo sapiens,TBK1,TRUE
9606,Homo sapiens,TBL3,TRUE
9606,Homo sapiens,KREMEN1,TRUE
9606,Homo sapiens,TRAIP,TRUE
9606,Homo sapiens,CHEK2,TRUE
9606,Homo sapiens,AIFM3,TRUE
9606,Homo sapiens,KCTD16,TRUE
9606,Homo sapiens,RBM12B,TRUE
9606,Homo sapiens,LIN9,TRUE
9606,Homo sapiens,BTBD9,TRUE
9606,Homo sapiens,NUDT14,TRUE
9606,Homo sapiens,PNMA3,TRUE
9606,Homo sapiens,FAM3B,TRUE
9606,Homo sapiens,IQGAP3,TRUE
9606,Homo sapiens,CNGA2,TRUE
9606,Homo sapiens,PRKX,TRUE
9606,Homo sapiens,KMT5A,TRUE
9606,Homo sapiens,KCNH8,TRUE
9606,Homo sapiens,SMTN,TRUE
9606,Homo sapiens,NPW,TRUE
9606,Homo sapiens,COA3,TRUE
9606,Homo sapiens,NPB,TRUE
9606,Homo sapiens,PTP4A2,TRUE
9606,Homo sapiens,ACTG1,TRUE
9606,Homo sapiens,UQCR10,TRUE
9606,Homo sapiens,EIF3C,TRUE
9606,Homo sapiens,CLDN5,TRUE
9606,Homo sapiens,CNTN2,TRUE
9606,Homo sapiens,NR2C2AP,TRUE
9606,Homo sapiens,CRELD2,TRUE
9606,Homo sapiens,SCFD2,TRUE
9606,Homo sapiens,KCNJ12,TRUE
9606,Homo sapiens,PPP1R2,TRUE
9606,Homo sapiens,TSPYL2,TRUE
9606,Homo sapiens,PGP,TRUE
9606,Homo sapiens,SNRNP35,TRUE
9606,Homo sapiens,CMSS1,TRUE
9606,Homo sapiens,ACOT1,TRUE
9606,Homo sapiens,OAF,TRUE
9606,Homo sapiens,H2AC21,TRUE
9606,Homo sapiens,TACSTD2,TRUE
9606,Homo sapiens,PRKD1,TRUE
9606,Homo sapiens,MROH7,TRUE
9606,Homo sapiens,SRPK3,TRUE
9606,Homo sapiens,EFNA5,TRUE
9606,Homo sapiens,CSF1,TRUE
9606,Homo sapiens,SS18L1,TRUE
9606,Homo sapiens,TOP1MT,TRUE
9606,Homo sapiens,COPB2,TRUE
9606,Homo sapiens,THAP7,TRUE
9606,Homo sapiens,KNTC1,TRUE
9606,Homo sapiens,TXNRD2,TRUE
9606,Homo sapiens,PTP4A3,TRUE
9606,Homo sapiens,FOXD4L1,TRUE
9606,Homo sapiens,PROS1,TRUE
9606,Homo sapiens,GAST,TRUE
9606,Homo sapiens,HDDC3,TRUE
9606,Homo sapiens,DHRS7C,TRUE
9606,Homo sapiens,DUSP8,TRUE
9606,Homo sapiens,XPOT,TRUE
9606,Homo sapiens,KCNH7,TRUE
9606,Homo sapiens,MED12,TRUE
9606,Homo sapiens,PRSS55,TRUE
9606,Homo sapiens,ODF4,TRUE
9606,Homo sapiens,ZBTB40,TRUE
9606,Homo sapiens,H2BC21,TRUE
9606,Homo sapiens,SEPTIN5,TRUE
9606,Homo sapiens,EIF4ENIF1,TRUE
9606,Homo sapiens,LRRC26,TRUE
9606,Homo sapiens,ATL3,TRUE
9606,Homo sapiens,NDUFA12,TRUE
9606,Homo sapiens,SMIM10,TRUE
9606,Homo sapiens,DYNLT2,TRUE
9606,Homo sapiens,UBE2G2,TRUE
9606,Homo sapiens,TMED9,TRUE
9606,Homo sapiens,SDR42E1,TRUE
9606,Homo sapiens,RBM33,TRUE
9606,Homo sapiens,RBM43,TRUE
9606,Homo sapiens,CLCNKB,TRUE
9606,Homo sapiens,NOC4L,TRUE
9606,Homo sapiens,NDUFA6,TRUE
9606,Homo sapiens,SIVA1,TRUE
9606,Homo sapiens,F8,TRUE
9606,Homo sapiens,NT5C1B,TRUE
9606,Homo sapiens,BRF1,TRUE
9606,Homo sapiens,MROH2A,TRUE
9606,Homo sapiens,NELFA,TRUE
9606,Homo sapiens,EFCAB10,TRUE
9606,Homo sapiens,C5ORF47,TRUE
9606,Homo sapiens,FLRT2,TRUE
9606,Homo sapiens,INTS5,TRUE
9606,Homo sapiens,ADSS1,TRUE
9606,Homo sapiens,HSF1,TRUE
9606,Homo sapiens,PURA,TRUE
9606,Homo sapiens,DDX51,TRUE
